species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,previous_alive,elapsed_total_us,representative_file,representative_seed,seeds,seed_count,source_files,status99,status999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,28,7841,0.9571533203125,0.9525414062518651,0.9614363402566148,0.0011464968152866684,-93.28238876334353,-47.725776948538496,repeat_confirm,7850,182000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,29,7831,0.9559326171875,0.9512620292768222,0.9602752671410789,0.0012753475322024865,-93.23357312670998,-48.02056870699265,repeat_confirm,7841,188500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,30,7821,0.9547119140625,0.9499835823568085,0.9591132603499151,0.001276976120546558,-93.21837748181738,-48.00169150651586,repeat_confirm,7831,195000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,31,7818,0.954345703125,0.9496002242624141,0.9587644816608402,0.00038358266206361957,-93.30865079644022,-48.29728109700092,repeat_confirm,7821,201500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,32,7817,0.9542236328125,0.9494724559579463,0.9586482043042047,0.0001279099513942228,-93.19688305952275,-48.32066814994358,repeat_confirm,7818,208000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,33,7810,0.953369140625,0.9485783225800489,0.9578340171439577,0.000895484201100194,-93.156170789204,-48.08978194047288,repeat_confirm,7817,214500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,34,7804,0.95263671875,0.9478122575437461,0.9571358062029863,0.0007682458386684132,-93.15782194609673,-48.16736111902853,repeat_confirm,7810,221000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,35,7798,0.951904296875,0.9470464945779633,0.9564372921010932,0.0007688364941056403,-93.18674962806418,-48.553732638138364,repeat_confirm,7804,227500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,36,7790,0.950927734375,0.9460259359443931,0.9555054796846745,0.0010259040779687645,-93.19683749435876,-48.17444714616064,repeat_confirm,7798,234000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,37,7784,0.9501953125,0.945260852871205,0.9548062832999685,0.0007702182284980985,-93.17505083773264,-48.280427001196784,repeat_confirm,7790,240500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,38,7778,0.949462890625,0.944496051053547,0.9541068046965671,0.0007708119218911014,-93.17079503263801,-48.45749265320227,repeat_confirm,7784,247000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,39,7772,0.94873046875,0.9437315247292193,0.9534070496707585,0.0007714065312419693,-93.3585155705523,-48.62359369434793,repeat_confirm,7778,253500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,40,7765,0.9478759765625,0.9428399181380961,0.9525903268889654,0.0009006690684508767,-93.30729155697836,-48.445389311593914,repeat_confirm,7772,260000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,41,7759,0.9471435546875,0.9420759699020328,0.951889991871012,0.0007726980038634812,-93.41792622621277,-48.33326369116861,repeat_confirm,7765,266500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,42,7753,0.9464111328125,0.941312280205346,0.9511893974820038,0.0007732955277741649,-93.35296167101868,-48.48498152656418,repeat_confirm,7759,273000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,43,7744,0.9453125,0.9401672195759889,0.9501380304838151,0.001160840964787857,-93.27700281283053,-48.41697070596757,repeat_confirm,7753,279500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,44,7737,0.9444580078125,0.9392770009756513,0.9493199152910079,0.0009039256198346557,-93.36880168563265,-48.674758684104205,repeat_confirm,7744,286000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,45,7733,0.9439697265625,0.9387684524112426,0.9488522726642938,0.0005169962517771465,-93.44399558875905,-48.66002911681078,repeat_confirm,7737,292500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,46,7728,0.943359375,0.9381329153743013,0.9482675702630241,0.0006465795939479824,-93.34171482133968,-48.54311852394282,repeat_confirm,7733,299000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,47,7725,0.9429931640625,0.9377516714795849,0.9479166702602579,0.00038819875776396895,-93.26270697786316,-48.753160283742154,repeat_confirm,7728,305500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,48,7723,0.9427490234375,0.9374975411915581,0.9476827045206144,0.00025889967637537925,-93.2908187558569,-48.77179087514947,repeat_confirm,7725,312000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,49,7717,0.9420166015625,0.936735303712583,0.946980653464502,0.0007769001683283205,-93.38000236583223,-48.399489485054815,repeat_confirm,7723,318500.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,6000.0,B,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6500.0,238468.88814965388,19142.96458254997,0.0008333333333333334,50,7712,0.94140625,0.9361002793189311,0.9463954369058103,0.0006479201762342734,-93.24891279520551,-48.597090328957336,repeat_confirm,7717,325000.0,runs\repeat_confirm\5454c9c9a94d2c27ac.json,26091722,"26091722,26091721",2,runs\repeat_confirm\5454c9c9a94d2c27ac.json;runs\repeat_confirm\a76a480d7a9a6e042f.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,700.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,12288,0.38571428571428573,0.6026785714285714,0.6026785714285714,0.0,2755.1020408163267,11807580.174927114,2755.1020408163267,800.0,238468.88814965388,19142.96458254997,0.007142857142857143,1,12232,0.9954427083333334,0.9940860067032784,0.9965556894127691,0.00455729166666663,-205.16164545456294,-149.6950344221394,final_single,12288,800.0,runs\final_single\5986c93fdc849f61f1.json,26091742,"26091742,26091741,26091771",3,runs\final_single\5986c93fdc849f61f1.json;runs\final_single\778b715727d52bfcf3.json;runs\boundary_steps\c097e1f28a2b09f03d.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,750.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.36,0.5625,0.5625,0.0,2400.0,9600000.0,2400.0,850.0,238468.88814965388,19142.96458254997,0.006666666666666667,1,8177,0.9981689453125,0.9969817492101648,0.9989748217720247,0.0018310546875,-209.88541431311145,-152.7291013685418,confirm,8192,850.0,runs\confirm\a595e87cd21c82d036.json,26091721,"26091721,26091722",2,runs\confirm\a595e87cd21c82d036.json;runs\confirm\2aaf967556d320ff6a.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,800.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.3375,0.52734375,0.52734375,0.0,2109.3750000000005,7910156.250000001,2109.3750000000005,899.9999999999999,238468.88814965388,19142.96458254997,0.00625,1,8182,0.998779296875,0.9977562330582922,0.9994144751055929,0.001220703125,-213.65084327417975,-156.06814960074797,confirm,8192,899.9999999999999,runs\confirm\8bd6ca99cf9932360b.json,26091721,"26091721,26091722",2,runs\confirm\8bd6ca99cf9932360b.json;runs\confirm\7035ac684b29e1258a.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,960.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.28125000000000006,0.43945312500000006,0.43945312500000006,0.0,1464.8437500000002,4577636.718750001,1464.8437500000002,1060.0,238468.88814965388,19142.96458254997,0.005208333333333333,1,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0001220703125,-228.8397112344606,-166.1270629458103,final_single,8192,1060.0,runs\final_single\55aba92c99afb0ab2c.json,26091742,"26091742,26091741",2,runs\final_single\55aba92c99afb0ab2c.json;runs\final_single\a2b3647d44ddbff9dd.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,1200.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.22500000000000003,0.3515625,0.3515625,0.0,937.5000000000002,2343750.0000000005,937.5000000000002,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,1,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0001220703125,-230.4503854249075,-164.56094129461806,repeat_confirm,8192,1300.0,runs\repeat_confirm\20aa1702e3b43420f4.json,26091721,"26091721,26091722",2,runs\repeat_confirm\20aa1702e3b43420f4.json;runs\repeat_confirm\843d85b9c39b726cd6.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,1200.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.22500000000000003,0.3515625,0.3515625,0.0,937.5000000000002,2343750.0000000005,937.5000000000002,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,2,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0,-229.81864362459206,-158.00029219310915,repeat_confirm,8191,2600.0,runs\repeat_confirm\20aa1702e3b43420f4.json,26091721,"26091721,26091722",2,runs\repeat_confirm\20aa1702e3b43420f4.json;runs\repeat_confirm\843d85b9c39b726cd6.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,1200.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.22500000000000003,0.3515625,0.3515625,0.0,937.5000000000002,2343750.0000000005,937.5000000000002,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,3,8189,0.9996337890625,0.9989301529043363,0.9999244721325042,0.0002441704309608106,-229.1964890523166,-154.34897463285935,repeat_confirm,8191,3900.0,runs\repeat_confirm\20aa1702e3b43420f4.json,26091721,"26091721,26091722",2,runs\repeat_confirm\20aa1702e3b43420f4.json;runs\repeat_confirm\843d85b9c39b726cd6.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,1200.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.22500000000000003,0.3515625,0.3515625,0.0,937.5000000000002,2343750.0000000005,937.5000000000002,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,4,8189,0.9996337890625,0.9989301529043363,0.9999244721325042,0.0,-228.79004268546703,-152.88606435111706,repeat_confirm,8189,5200.0,runs\repeat_confirm\20aa1702e3b43420f4.json,26091721,"26091721,26091722",2,runs\repeat_confirm\20aa1702e3b43420f4.json;runs\repeat_confirm\843d85b9c39b726cd6.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,1200.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.22500000000000003,0.3515625,0.3515625,0.0,937.5000000000002,2343750.0000000005,937.5000000000002,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,5,8188,0.99951171875,0.9987502822701819,0.9998669442795954,0.00012211503236048138,-228.43269191087325,-154.6148095143006,repeat_confirm,8189,6500.0,runs\repeat_confirm\20aa1702e3b43420f4.json,26091721,"26091721,26091722",2,runs\repeat_confirm\20aa1702e3b43420f4.json;runs\repeat_confirm\843d85b9c39b726cd6.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,1200.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.22500000000000003,0.3515625,0.3515625,0.0,937.5000000000002,2343750.0000000005,937.5000000000002,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,6,8187,0.9993896484375,0.9985762226961634,0.9998017917556339,0.0001221299462628167,-227.83084826665808,-153.35153184984486,repeat_confirm,8188,7800.0,runs\repeat_confirm\20aa1702e3b43420f4.json,26091721,"26091721,26091722",2,runs\repeat_confirm\20aa1702e3b43420f4.json;runs\repeat_confirm\843d85b9c39b726cd6.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,1200.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.22500000000000003,0.3515625,0.3515625,0.0,937.5000000000002,2343750.0000000005,937.5000000000002,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,7,8184,0.9990234375,0.9980766942284842,0.9995782983367856,0.0003664345914253797,-227.48959815094227,-151.33518282747653,repeat_confirm,8187,9100.0,runs\repeat_confirm\20aa1702e3b43420f4.json,26091721,"26091721,26091722",2,runs\repeat_confirm\20aa1702e3b43420f4.json;runs\repeat_confirm\843d85b9c39b726cd6.json,supported,uncertain
